constructorResultsId,raceId,constructorId,points,year,round,circuitId,racename,date,constructorRef,constructorName,nationality,circuitname,location,country,lat,lng
5275,436,4,2,1984,1,36,Brazilian Grand Prix,3/25/1984,renault,Renault,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5285,436,54,0,1984,1,36,Brazilian Grand Prix,3/25/1984,ats,ATS,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5277,436,50,0,1984,1,36,Brazilian Grand Prix,3/25/1984,ram,RAM,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5276,436,21,1,1984,1,36,Brazilian Grand Prix,3/25/1984,arrows,Arrows,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5283,436,53,0,1984,1,36,Brazilian Grand Prix,3/25/1984,toleman,Toleman,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5279,436,27,0,1984,1,36,Brazilian Grand Prix,3/25/1984,ligier,Ligier,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5280,436,34,0,1984,1,36,Brazilian Grand Prix,3/25/1984,brabham,Brabham,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5278,436,25,0,1984,1,36,Brazilian Grand Prix,3/25/1984,tyrrell,Tyrrell,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5284,436,52,0,1984,1,36,Brazilian Grand Prix,3/25/1984,spirit,Spirit,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5281,436,6,0,1984,1,36,Brazilian Grand Prix,3/25/1984,ferrari,Ferrari,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
5288,437,51,3,1984,2,30,South African Grand Prix,4/7/1984,alfa,Alfa Romeo,Swiss,Kyalami,Midrand,South Africa,-25.9894,28.0767
5287,437,4,4,1984,2,30,South African Grand Prix,4/7/1984,renault,Renault,French,Kyalami,Midrand,South Africa,-25.9894,28.0767
5298,437,34,0,1984,2,30,South African Grand Prix,4/7/1984,brabham,Brabham,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5297,437,54,0,1984,2,30,South African Grand Prix,4/7/1984,ats,ATS,Italian,Kyalami,Midrand,South Africa,-25.9894,28.0767
5286,437,1,15,1984,2,30,South African Grand Prix,4/7/1984,mclaren,McLaren,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5291,437,32,0,1984,2,30,South African Grand Prix,4/7/1984,team_lotus,Team Lotus,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5290,437,53,1,1984,2,30,South African Grand Prix,4/7/1984,toleman,Toleman,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5289,437,27,2,1984,2,30,South African Grand Prix,4/7/1984,ligier,Ligier,French,Kyalami,Midrand,South Africa,-25.9894,28.0767
5292,437,52,0,1984,2,30,South African Grand Prix,4/7/1984,spirit,Spirit,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5294,437,6,0,1984,2,30,South African Grand Prix,4/7/1984,ferrari,Ferrari,Italian,Kyalami,Midrand,South Africa,-25.9894,28.0767
5295,437,25,0,1984,2,30,South African Grand Prix,4/7/1984,tyrrell,Tyrrell,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5300,437,45,0,1984,2,30,South African Grand Prix,4/7/1984,osella,Osella,Italian,Kyalami,Midrand,South Africa,-25.9894,28.0767
5299,437,50,0,1984,2,30,South African Grand Prix,4/7/1984,ram,RAM,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5296,437,3,0,1984,2,30,South African Grand Prix,4/7/1984,williams,Williams,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5293,437,21,0,1984,2,30,South African Grand Prix,4/7/1984,arrows,Arrows,British,Kyalami,Midrand,South Africa,-25.9894,28.0767
5301,438,6,13,1984,3,40,Belgian Grand Prix,4/29/1984,ferrari,Ferrari,Italian,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5302,438,4,6,1984,3,40,Belgian Grand Prix,4/29/1984,renault,Renault,French,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5312,438,54,0,1984,3,40,Belgian Grand Prix,4/29/1984,ats,ATS,Italian,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5303,438,3,3,1984,3,40,Belgian Grand Prix,4/29/1984,williams,Williams,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5305,438,53,1,1984,3,40,Belgian Grand Prix,4/29/1984,toleman,Toleman,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5306,438,21,0,1984,3,40,Belgian Grand Prix,4/29/1984,arrows,Arrows,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5304,438,32,2,1984,3,40,Belgian Grand Prix,4/29/1984,team_lotus,Team Lotus,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5315,438,45,0,1984,3,40,Belgian Grand Prix,4/29/1984,osella,Osella,Italian,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5313,438,1,0,1984,3,40,Belgian Grand Prix,4/29/1984,mclaren,McLaren,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5309,438,25,0,1984,3,40,Belgian Grand Prix,4/29/1984,tyrrell,Tyrrell,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5310,438,52,0,1984,3,40,Belgian Grand Prix,4/29/1984,spirit,Spirit,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5307,438,34,0,1984,3,40,Belgian Grand Prix,4/29/1984,brabham,Brabham,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5311,438,27,0,1984,3,40,Belgian Grand Prix,4/29/1984,ligier,Ligier,French,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5308,438,50,0,1984,3,40,Belgian Grand Prix,4/29/1984,ram,RAM,British,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5314,438,51,0,1984,3,40,Belgian Grand Prix,4/29/1984,alfa,Alfa Romeo,Swiss,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694
5322,439,51,0,1984,4,21,San Marino Grand Prix,5/6/1984,alfa,Alfa Romeo,Swiss,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5316,439,1,9,1984,4,21,San Marino Grand Prix,5/6/1984,mclaren,McLaren,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5319,439,4,3,1984,4,21,San Marino Grand Prix,5/6/1984,renault,Renault,French,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5330,439,3,0,1984,4,21,San Marino Grand Prix,5/6/1984,williams,Williams,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5327,439,34,0,1984,4,21,San Marino Grand Prix,5/6/1984,brabham,Brabham,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5321,439,27,1,1984,4,21,San Marino Grand Prix,5/6/1984,ligier,Ligier,French,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5320,439,21,2,1984,4,21,San Marino Grand Prix,5/6/1984,arrows,Arrows,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5323,439,52,0,1984,4,21,San Marino Grand Prix,5/6/1984,spirit,Spirit,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5326,439,53,0,1984,4,21,San Marino Grand Prix,5/6/1984,toleman,Toleman,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5325,439,25,0,1984,4,21,San Marino Grand Prix,5/6/1984,tyrrell,Tyrrell,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5324,439,50,0,1984,4,21,San Marino Grand Prix,5/6/1984,ram,RAM,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5318,439,32,4,1984,4,21,San Marino Grand Prix,5/6/1984,team_lotus,Team Lotus,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5317,439,6,6,1984,4,21,San Marino Grand Prix,5/6/1984,ferrari,Ferrari,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5329,439,54,0,1984,4,21,San Marino Grand Prix,5/6/1984,ats,ATS,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5328,439,45,0,1984,4,21,San Marino Grand Prix,5/6/1984,osella,Osella,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
5333,440,32,6,1984,5,41,French Grand Prix,5/20/1984,team_lotus,Team Lotus,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5336,440,34,0,1984,5,41,French Grand Prix,5/20/1984,brabham,Brabham,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5332,440,4,6,1984,5,41,French Grand Prix,5/20/1984,renault,Renault,French,Dijon-Prenois,Dijon,France,47.3625,4.89913
5331,440,1,9,1984,5,41,French Grand Prix,5/20/1984,mclaren,McLaren,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5344,440,53,0,1984,5,41,French Grand Prix,5/20/1984,toleman,Toleman,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5345,440,54,0,1984,5,41,French Grand Prix,5/20/1984,ats,ATS,Italian,Dijon-Prenois,Dijon,France,47.3625,4.89913
5335,440,3,1,1984,5,41,French Grand Prix,5/20/1984,williams,Williams,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5334,440,6,3,1984,5,41,French Grand Prix,5/20/1984,ferrari,Ferrari,Italian,Dijon-Prenois,Dijon,France,47.3625,4.89913
5342,440,52,0,1984,5,41,French Grand Prix,5/20/1984,spirit,Spirit,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5337,440,27,0,1984,5,41,French Grand Prix,5/20/1984,ligier,Ligier,French,Dijon-Prenois,Dijon,France,47.3625,4.89913
5338,440,21,0,1984,5,41,French Grand Prix,5/20/1984,arrows,Arrows,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5341,440,25,0,1984,5,41,French Grand Prix,5/20/1984,tyrrell,Tyrrell,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5339,440,45,0,1984,5,41,French Grand Prix,5/20/1984,osella,Osella,Italian,Dijon-Prenois,Dijon,France,47.3625,4.89913
5340,440,50,0,1984,5,41,French Grand Prix,5/20/1984,ram,RAM,British,Dijon-Prenois,Dijon,France,47.3625,4.89913
5343,440,51,0,1984,5,41,French Grand Prix,5/20/1984,alfa,Alfa Romeo,Swiss,Dijon-Prenois,Dijon,France,47.3625,4.89913
5356,441,27,0,1984,6,6,Monaco Grand Prix,6/3/1984,ligier,Ligier,French,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5346,441,1,4,1984,6,6,Monaco Grand Prix,6/3/1984,mclaren,McLaren,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5347,441,53,3,1984,6,6,Monaco Grand Prix,6/3/1984,toleman,Toleman,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5348,441,6,2,1984,6,6,Monaco Grand Prix,6/3/1984,ferrari,Ferrari,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5351,441,45,0,1984,6,6,Monaco Grand Prix,6/3/1984,osella,Osella,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5360,441,52,0,1984,6,6,Monaco Grand Prix,6/3/1984,spirit,Spirit,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5349,441,3,2,1984,6,6,Monaco Grand Prix,6/3/1984,williams,Williams,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5350,441,32,1,1984,6,6,Monaco Grand Prix,6/3/1984,team_lotus,Team Lotus,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5357,441,4,0,1984,6,6,Monaco Grand Prix,6/3/1984,renault,Renault,French,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5353,441,51,0,1984,6,6,Monaco Grand Prix,6/3/1984,alfa,Alfa Romeo,Swiss,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5354,441,54,0,1984,6,6,Monaco Grand Prix,6/3/1984,ats,ATS,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5359,441,50,0,1984,6,6,Monaco Grand Prix,6/3/1984,ram,RAM,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5358,441,21,0,1984,6,6,Monaco Grand Prix,6/3/1984,arrows,Arrows,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5355,441,34,0,1984,6,6,Monaco Grand Prix,6/3/1984,brabham,Brabham,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5352,441,25,0,1984,6,6,Monaco Grand Prix,6/3/1984,tyrrell,Tyrrell,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
5365,442,53,0,1984,7,7,Canadian Grand Prix,6/17/1984,toleman,Toleman,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5366,442,54,0,1984,7,7,Canadian Grand Prix,6/17/1984,ats,ATS,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5363,442,32,4,1984,7,7,Canadian Grand Prix,6/17/1984,team_lotus,Team Lotus,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5364,442,6,2,1984,7,7,Canadian Grand Prix,6/17/1984,ferrari,Ferrari,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5369,442,25,0,1984,7,7,Canadian Grand Prix,6/17/1984,tyrrell,Tyrrell,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5375,442,45,0,1984,7,7,Canadian Grand Prix,6/17/1984,osella,Osella,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5374,442,3,0,1984,7,7,Canadian Grand Prix,6/17/1984,williams,Williams,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5373,442,27,0,1984,7,7,Canadian Grand Prix,6/17/1984,ligier,Ligier,French,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5372,442,52,0,1984,7,7,Canadian Grand Prix,6/17/1984,spirit,Spirit,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5367,442,50,0,1984,7,7,Canadian Grand Prix,6/17/1984,ram,RAM,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5370,442,21,0,1984,7,7,Canadian Grand Prix,6/17/1984,arrows,Arrows,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5361,442,34,9,1984,7,7,Canadian Grand Prix,6/17/1984,brabham,Brabham,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5368,442,51,0,1984,7,7,Canadian Grand Prix,6/17/1984,alfa,Alfa Romeo,Swiss,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5371,442,4,0,1984,7,7,Canadian Grand Prix,6/17/1984,renault,Renault,French,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5362,442,1,10,1984,7,7,Canadian Grand Prix,6/17/1984,mclaren,McLaren,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
5389,443,54,0,1984,8,37,Detroit Grand Prix,6/24/1984,ats,ATS,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5390,443,52,0,1984,8,37,Detroit Grand Prix,6/24/1984,spirit,Spirit,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5378,443,1,3,1984,8,37,Detroit Grand Prix,6/24/1984,mclaren,McLaren,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5376,443,34,13,1984,8,37,Detroit Grand Prix,6/24/1984,brabham,Brabham,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5377,443,32,6,1984,8,37,Detroit Grand Prix,6/24/1984,team_lotus,Team Lotus,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5379,443,3,2,1984,8,37,Detroit Grand Prix,6/24/1984,williams,Williams,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5380,443,25,0,1984,8,37,Detroit Grand Prix,6/24/1984,tyrrell,Tyrrell,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5381,443,6,0,1984,8,37,Detroit Grand Prix,6/24/1984,ferrari,Ferrari,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5386,443,53,0,1984,8,37,Detroit Grand Prix,6/24/1984,toleman,Toleman,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5382,443,4,0,1984,8,37,Detroit Grand Prix,6/24/1984,renault,Renault,French,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5383,443,50,0,1984,8,37,Detroit Grand Prix,6/24/1984,ram,RAM,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5384,443,21,0,1984,8,37,Detroit Grand Prix,6/24/1984,arrows,Arrows,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5387,443,51,0,1984,8,37,Detroit Grand Prix,6/24/1984,alfa,Alfa Romeo,Swiss,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5388,443,45,0,1984,8,37,Detroit Grand Prix,6/24/1984,osella,Osella,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5385,443,27,0,1984,8,37,Detroit Grand Prix,6/24/1984,ligier,Ligier,French,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
5393,444,32,5,1984,9,42,Dallas Grand Prix,7/8/1984,team_lotus,Team Lotus,British,Fair Park,Dallas,USA,32.7774,-96.7587
5392,444,6,6,1984,9,42,Dallas Grand Prix,7/8/1984,ferrari,Ferrari,Italian,Fair Park,Dallas,USA,32.7774,-96.7587
5391,444,3,12,1984,9,42,Dallas Grand Prix,7/8/1984,williams,Williams,British,Fair Park,Dallas,USA,32.7774,-96.7587
5396,444,54,0,1984,9,42,Dallas Grand Prix,7/8/1984,ats,ATS,Italian,Fair Park,Dallas,USA,32.7774,-96.7587
5404,444,51,0,1984,9,42,Dallas Grand Prix,7/8/1984,alfa,Alfa Romeo,Swiss,Fair Park,Dallas,USA,32.7774,-96.7587
5405,444,25,0,1984,9,42,Dallas Grand Prix,7/8/1984,tyrrell,Tyrrell,British,Fair Park,Dallas,USA,32.7774,-96.7587
5395,444,34,0,1984,9,42,Dallas Grand Prix,7/8/1984,brabham,Brabham,British,Fair Park,Dallas,USA,32.7774,-96.7587
5394,444,45,2,1984,9,42,Dallas Grand Prix,7/8/1984,osella,Osella,Italian,Fair Park,Dallas,USA,32.7774,-96.7587
5397,444,1,0,1984,9,42,Dallas Grand Prix,7/8/1984,mclaren,McLaren,British,Fair Park,Dallas,USA,32.7774,-96.7587
5398,444,21,0,1984,9,42,Dallas Grand Prix,7/8/1984,arrows,Arrows,British,Fair Park,Dallas,USA,32.7774,-96.7587
5399,444,53,0,1984,9,42,Dallas Grand Prix,7/8/1984,toleman,Toleman,British,Fair Park,Dallas,USA,32.7774,-96.7587
5400,444,50,0,1984,9,42,Dallas Grand Prix,7/8/1984,ram,RAM,British,Fair Park,Dallas,USA,32.7774,-96.7587
5401,444,4,0,1984,9,42,Dallas Grand Prix,7/8/1984,renault,Renault,French,Fair Park,Dallas,USA,32.7774,-96.7587
5402,444,27,0,1984,9,42,Dallas Grand Prix,7/8/1984,ligier,Ligier,French,Fair Park,Dallas,USA,32.7774,-96.7587
5403,444,52,0,1984,9,42,Dallas Grand Prix,7/8/1984,spirit,Spirit,British,Fair Park,Dallas,USA,32.7774,-96.7587
5420,445,54,0,1984,10,38,British Grand Prix,7/22/1984,ats,ATS,Italian,Brands Hatch,Kent,UK,51.3569,0.263056
5406,445,1,9,1984,10,38,British Grand Prix,7/22/1984,mclaren,McLaren,British,Brands Hatch,Kent,UK,51.3569,0.263056
5407,445,4,6,1984,10,38,British Grand Prix,7/22/1984,renault,Renault,French,Brands Hatch,Kent,UK,51.3569,0.263056
5408,445,53,4,1984,10,38,British Grand Prix,7/22/1984,toleman,Toleman,British,Brands Hatch,Kent,UK,51.3569,0.263056
5409,445,32,3,1984,10,38,British Grand Prix,7/22/1984,team_lotus,Team Lotus,British,Brands Hatch,Kent,UK,51.3569,0.263056
5410,445,6,3,1984,10,38,British Grand Prix,7/22/1984,ferrari,Ferrari,Italian,Brands Hatch,Kent,UK,51.3569,0.263056
5411,445,34,0,1984,10,38,British Grand Prix,7/22/1984,brabham,Brabham,British,Brands Hatch,Kent,UK,51.3569,0.263056
5416,445,25,0,1984,10,38,British Grand Prix,7/22/1984,tyrrell,Tyrrell,British,Brands Hatch,Kent,UK,51.3569,0.263056
5413,445,27,0,1984,10,38,British Grand Prix,7/22/1984,ligier,Ligier,French,Brands Hatch,Kent,UK,51.3569,0.263056
5414,445,21,0,1984,10,38,British Grand Prix,7/22/1984,arrows,Arrows,British,Brands Hatch,Kent,UK,51.3569,0.263056
5419,445,50,0,1984,10,38,British Grand Prix,7/22/1984,ram,RAM,British,Brands Hatch,Kent,UK,51.3569,0.263056
5412,445,45,0,1984,10,38,British Grand Prix,7/22/1984,osella,Osella,Italian,Brands Hatch,Kent,UK,51.3569,0.263056
5417,445,52,0,1984,10,38,British Grand Prix,7/22/1984,spirit,Spirit,British,Brands Hatch,Kent,UK,51.3569,0.263056
5418,445,3,0,1984,10,38,British Grand Prix,7/22/1984,williams,Williams,British,Brands Hatch,Kent,UK,51.3569,0.263056
5415,445,51,0,1984,10,38,British Grand Prix,7/22/1984,alfa,Alfa Romeo,Swiss,Brands Hatch,Kent,UK,51.3569,0.263056
5435,446,53,0,1984,11,10,German Grand Prix,8/5/1984,toleman,Toleman,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5421,446,1,15,1984,11,10,German Grand Prix,8/5/1984,mclaren,McLaren,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5422,446,4,6,1984,11,10,German Grand Prix,8/5/1984,renault,Renault,French,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5423,446,32,3,1984,11,10,German Grand Prix,8/5/1984,team_lotus,Team Lotus,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5424,446,6,1,1984,11,10,German Grand Prix,8/5/1984,ferrari,Ferrari,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5425,446,27,0,1984,11,10,German Grand Prix,8/5/1984,ligier,Ligier,French,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5426,446,52,0,1984,11,10,German Grand Prix,8/5/1984,spirit,Spirit,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5431,446,45,0,1984,11,10,German Grand Prix,8/5/1984,osella,Osella,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5428,446,54,0,1984,11,10,German Grand Prix,8/5/1984,ats,ATS,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5429,446,51,0,1984,11,10,German Grand Prix,8/5/1984,alfa,Alfa Romeo,Swiss,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5434,446,21,0,1984,11,10,German Grand Prix,8/5/1984,arrows,Arrows,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5427,446,25,0,1984,11,10,German Grand Prix,8/5/1984,tyrrell,Tyrrell,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5432,446,50,0,1984,11,10,German Grand Prix,8/5/1984,ram,RAM,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5433,446,3,0,1984,11,10,German Grand Prix,8/5/1984,williams,Williams,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5430,446,34,0,1984,11,10,German Grand Prix,8/5/1984,brabham,Brabham,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
5446,447,32,0,1984,12,23,Austrian Grand Prix,8/19/1984,team_lotus,Team Lotus,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
5441,447,50,0,1984,12,23,Austrian Grand Prix,8/19/1984,ram,RAM,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
5438,447,6,4,1984,12,23,Austrian Grand Prix,8/19/1984,ferrari,Ferrari,Italian,A1-Ring,Spielburg,Austria,47.2197,14.7647
5449,447,45,0,1984,12,23,Austrian Grand Prix,8/19/1984,osella,Osella,Italian,A1-Ring,Spielburg,Austria,47.2197,14.7647
5450,447,25,0,1984,12,23,Austrian Grand Prix,8/19/1984,tyrrell,Tyrrell,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
5440,447,27,0,1984,12,23,Austrian Grand Prix,8/19/1984,ligier,Ligier,French,A1-Ring,Spielburg,Austria,47.2197,14.7647
5439,447,21,3,1984,12,23,Austrian Grand Prix,8/19/1984,arrows,Arrows,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
5442,447,51,0,1984,12,23,Austrian Grand Prix,8/19/1984,alfa,Alfa Romeo,Swiss,A1-Ring,Spielburg,Austria,47.2197,14.7647
5445,447,53,0,1984,12,23,Austrian Grand Prix,8/19/1984,toleman,Toleman,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
5444,447,4,0,1984,12,23,Austrian Grand Prix,8/19/1984,renault,Renault,French,A1-Ring,Spielburg,Austria,47.2197,14.7647
5443,447,54,0,1984,12,23,Austrian Grand Prix,8/19/1984,ats,ATS,Italian,A1-Ring,Spielburg,Austria,47.2197,14.7647
5437,447,34,9,1984,12,23,Austrian Grand Prix,8/19/1984,brabham,Brabham,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
5436,447,1,9,1984,12,23,Austrian Grand Prix,8/19/1984,mclaren,McLaren,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
5448,447,3,0,1984,12,23,Austrian Grand Prix,8/19/1984,williams,Williams,British,A1-Ring,Spielburg,Austria,47.2197,14.7647
